Sira_ID,API_ID,Urun_Ismi,Urun_Barkodu,Muadil_Barkodlari
9343,157487,DELTA MAGNEPURE 60 KAPSUL,8683561175039,[]
9344,157489,PIKOFOL SASE 20 SASE,8683649337854,[]
9345,157490,DR.THOMSON D3 1000IU SPR. 20ML,8697781960856,[]
9346,157492,SILNORM 100 MG 60 TB,8680881019869,"[""8680683010118"", ""8680683010118""]"
9347,157495,AMGEVITA 20 MG COZELTI ENJ,8699862950190,"[""8680656080513"", ""8680656080513""]"
9348,157496,KLOGEL 75 MG 28 TB,8697936093347,"[""8699502091986"", ""8699580090345"", ""8699809098190"", ""8699536093024"", ""8699828090304"", ""8699543090283"", ""8699525095374"", ""8699578090111"", ""8699569090564"", ""8699809097698"", ""8699502091986"", ""8699580090345"", ""8699809098190"", ""8699536093024"", ""8699828090304"", ""8699543090283"", ""8699525095374"", ""8699578090111"", ""8699569090564"", ""8699809097698""]"
9349,157498,OMEPA DHA 30 YUMUSAK KAPSUL,8680133000980,[]
9350,157499,OMEPA PS 30 YUMUSAK KAPSUL,8680133000997,[]
9351,157500,KRILOM QH PLUS 30 YUMUSAK KAPSL,8680133001024,[]
9352,157501,MAGNIMORE B6 SM 30 SASE,8680133001000,[]
9353,157502,OSENDE MF 30 TABLET,8680133001031,[]
9354,157504,TERMOFOR FASHY PELUS PEMBE,4008339624238,[]
9355,157505,TERMOFOR FASHY KILIFLI KAHVE,4008339642331,[]
9356,157507,TERMOFOR FASHY PETEK ACIK MAVI,4008339672918,[]
9357,157509,TERMOFOR  BAL PETEK MAVI FASHY,4008339489493,[]
9358,157510,TERMOFOR BALPETEK YESIL FAS,4008339677630,[]
9359,157511,TERMOFOR  BAL PETEK TURUNC FASH,4008339677623,[]
9360,157512,TERMOFOR  TAS MODEL MAVI ARDUVA,4008339619067,[]
9361,157513,TERMOFOR TAS MODEL GRI FASHY,4008339619043,[]
9362,157514,TERMOFOR  TAS MODEL PEMBE FASHY,4008339619050,[]
9363,157515,TERMOFOR FASHY KILIFLI GRI,4008339358805,[]
9364,157516,TERMOFOR FASHY KILIFLI KIRMIZI,4008339421455,[]
9365,157520,TERMOFOR COCUK KILIFLI KIZ PEMB,4008339642539,[]
9366,157521,TERMOFOR COCUK K.FLI ERKEK MAVI,4008339642546,[]
9367,157531,SYNOTAB LIQUID 30 FLAKON,8681395440569,[]
9368,157533,NBL IMMUNO FORMULA 10LU HAZIR P,8699540034181,[]
9369,157534,TANSIFA PLUS 16MG/5MG/12.5MG 28,8699262010265,"[""8699525019820"", ""8699525019820""]"
9370,157543,"EXCALIBA PLUS 20/5/12,5 28 TB",8699832090673,[]
9371,157544,"EXCALIBA PLUS 40/5/12,5 28 TB",8699832090697,[]
9372,157545,EXCALIBA PLUS 40/5/25 28TB,8699832090710,[]
9373,157546,ASPINATURA APRICOT LEMON 20ML,8699546650057,[]
9374,157547,ASPINATURA COUGH SRP 120 ML,8699546578085,[]
9375,157548,ASPINATURA KIDS COUGH SRP 120ML,8699546578078,[]
9376,157549,ASPINATURA LEMON MINT SRPA PUB,8699546650064,[]
9377,157550,FLEXTRA 400 MG 24 F.KAPLI TB,8699514094784,"[""8699527090957"", ""8699559090024"", ""8699525099600"", ""8699569093060"", ""8699527090957"", ""8699559090024"", ""8699525099600"", ""8699569093060"", ""8680150090193""]"
9378,157551,BITEX BIT SAMPUANI 100 ML,8699956001524,[]
9379,157557,OCEAN RHODIOLA 250 MG 30 KAP,8697595873052,[]
9380,157559,DAY2DAY BEA. STAB. VIT.C %10,8697595876183,[]
9381,157562,DAY2DAY BEA.HYAL.+PROB SER 30ML,8697595876190,[]
9382,157563,DAY2DAY BEA. COL.+RET. SERUM 30,8697595876206,[]
9383,157564,NBTLIFE CHROMON 60 KAP,8680645530517,[]
9384,157565,DUOBALANCE BV CRAN 14 KAPSUL,8680645530500,[]
9385,157566,"FRAVEN 48 MIU/0,5 ML IV 5 ENJ",8680833770053,"[""8681428951109"", ""8681428951109""]"
9386,157569,INTRAKET( BRP) NO 20 PEMBE NRKS,8906065488031,[]
9387,157570,INTRAKET (BRP) NO 22 MAVI NRKS,8906023935447,[]
9388,157571,INTRAKET (BRP) NO 24 SARI NRKS,8906065488055,[]
9389,157584,LIPOZONE COENZYM Q10 100MG/30TB,8699514151517,[]
9390,157589,SILYMARIN CURCUMIN BERBERIN,8681910223127,[]
9391,157590,B12 PLUS METHYLCOBALAMIN 30 TB.,7640128141280,[]
9392,157591,ARTVICTUS 30 TB,8699910800996,[]
9393,157592,BONVICTUS 60TB,8699910800989,[]
9394,157593,CALM WAY 30ML,8699910802815,[]
9395,157595,CENESYS 30TB,8699910802433,[]
9396,157601,RESVEROL SURUP 150 ML,8699910802365,[]
9397,157602,RESVEROL PLUS 30TB,8699910802747,[]
9398,157606,RINOMAX SOFT BURUN SPREYI 25,8699241776397,[]
9399,157609,ISIDE HPV VAJINAL OVUL 14X2G,8682704982152,[]
9400,157610,GINHYAL VAJINAL GEL 40 ML,8682704982145,[]
9401,157621,BROFAR BOCEK YEMI 6LI NRKS,8690496999944,[]
9402,157623,BROFAR BOCEK JEL ENJ 5GR NRKS,8690496999951,[]
9403,157628,OCEAN HYAL. ASIT 150 MG 30 KAP,8697595873014,[]
9404,157630,OCEAN TRIB.TERREST. 500MG 60KAP,8697595873007,[]
9405,157632,ELEKTRA 60 GR JEL,8699527340014,"[""8699525349620"", ""8699569340072"", ""8699540025882"", ""8699525349620"", ""8699569340072"", ""8699540025882""]"
9406,157633,EZETEC PLUS 10 MG/10 MG 30 TB,8697936093613,[]
9407,157634,EZETEC PLUS 10 MG/20 MG 30 TB,8697936093675,[]
9408,157635,EZETEC PLUS 10 MG/40 MG 30 TB,8697936093651,[]
9409,157636,TELMODIP 80/5 MG 28 TB,8680881012884,[]
9410,157637,TELMODIP 80/10 MG 28 TB,8680881012891,[]
9411,157638,"TELMODIP PLUS 80/5/12,5 MG 30 T",8697927014498,[]
9412,157639,MIGREOUT 10 MG 6 EFT,8697936023276,"[""8697936023269""]"
9413,157640,FIXATOM 10 MG 28 KAP,8697927152060,"[""8699502151833"", ""8699543150130"", ""8699514150718"", ""8699502151833"", ""8699543150130"", ""8699514150718""]"
9414,157641,FIXATOM 18 MG 28 KAP,8697927152077,"[""8699502151840"", ""8699543150147"", ""8699514150725"", ""8699502151840"", ""8699543150147"", ""8699514150725""]"
9415,157642,FIXATOM 25 MG 28 KAP,8697927152084,"[""8699502151857"", ""8699543150154"", ""8699514150732"", ""8699502151857"", ""8699543150154"", ""8699514150732""]"
9416,157643,FIXATOM 40 MG 28 KAP,8697927152091,"[""8699502151864"", ""8699543150161"", ""8699514150749"", ""8699502151864"", ""8699543150161"", ""8699514150749""]"
9417,157644,FIXATOM 60 MG 28 KAP,8697927152107,"[""8699502151871"", ""8699543150178"", ""8699514150756"", ""8699502151871"", ""8699543150178"", ""8699514150756""]"
9418,157648,BUYUVIT TISSUS SPREY 30 ML,8681807005270,[]
9419,157650,MAGNIMORE SM 30 SASE,8680133001017,[]
9420,157651,TOBRAZON %0.3+%0.1 GOZ DAMLASI,8699844712372,"[""8699569610328"", ""8699569610328""]"
9421,157652,SUBMEX 10MG/0.4ML ENJ.COZ.ICE.,8699514950189,"[""8699715952074"", ""8699525950017"", ""8699828950196"", ""8699715952074"", ""8699525950017"", ""8699828950196""]"
9422,157653,SUBMEX 15MG/0.6ML ENJ.COZ.ICE.,8699514950196,"[""8699715952081"", ""8699525950031"", ""8699715952081"", ""8699525950031"", ""8699828950219""]"
9423,157654,SUBMEX 20MG/0.8ML ENJ.COZ.ICE.,8699514950202,"[""8699715952098"", ""8699525950048"", ""8699715952098"", ""8699525950048"", ""8699828950233""]"
9424,157655,SUBMEX 25MG/1ML ENJ.COZ.ICER.,8699514950219,"[""8699715952005"", ""8699715952005"", ""8699828950257""]"
9425,157656,PULCET 40MG IV 1 ENJ,8699540270022,"[""8680199001877"", ""8680222790129"", ""8682758790017"", ""8681639790016"", ""8680199001877"", ""8680222790129"", ""8682758790017"", ""8681639790016""]"
9426,157658,MULTIBALL  SARI   7 LIK LOLIPOP,8680952700399,[]
9427,157659,MULTIBALL ZERO   7 LI LOLIPOP,8680952700467,[]
9428,157662,PASTIL  EKINEZYA CINKO -TALYA,8697903233110,[]
9429,157663,PASTIL  ZENCEFIL NANE-  TALYA,8697903233097,[]
9430,157664,PRIDESMO 120 MCG TB,8699738050023,"[""8697621050235"", ""8697621050235""]"
9431,157665,PRIDESMO 60 MCG TB,8699738050016,"[""8697621050211"", ""8697621050211""]"
9432,157668,PARODONTAX NANE 500 ML,8681291004469,[]
9433,157672,DEFEJACT 500MG 28 TB,8680199078824,"[""8699504070033"", ""8699680070087"", ""8699738070038"", ""8699536070285"", ""8699514070139"", ""8699543070377"", ""8699540030909"", ""8699504070033"", ""8684521779410"", ""8699680070087"", ""8699738070038"", ""8699536070285"", ""8699514070139"", ""8699543070377""]"
9434,157676,SANLI MENTOLU 5 GR MER 24 PAKET,8699550370217,[]
9435,157681,MULTIENERGY MEDICAGO 30 KAPSUL,8681788054205,[]
9436,157682,SEBAMED KREM KIRISIK KAR. 50ML,4103040033482,[]
9437,157683,SEBAMED YENI DOGAN SAMP 500ML,4103040016362,[]
9438,157684,ARMIRO 100 MG SERT 100 KAPSUL,8680186490370,"[""8699771000887"", ""8699771000887""]"
9439,157689,ASTAJIN 30 SOFTGEL KAPSUL,8681990355152,[]
9440,157690,VENATURA VIT B2 RIBOFLAVIN 100K,8683229900430,[]
9441,157693,OCEAN PANAX GINSENG,8697595873021,[]
9442,157694,SUSTENIUM IMMUNO 14 SASE,8699832250121,[]
9443,157697,VELAVIT V-EFFER D3 L-CYSTEIN 20,8682368909106,[]
9444,157698,VELAVIT V-FIRSTECT KIDS COLSTRM,8682368909113,[]
9445,157700,VITAFOL 30 KAPSUL,8680014261028,[]
9446,157706,OPALESCENCE WHITE SENSITIV 133G,883205101457,[]
9447,157707,OPALESCENCE WHITE SENSITIV 28GR,883205101471,[]
9448,157708,HAMETOL CILT ONARICI 10G READYP,8699514350453,[]
9449,157711,TANS.KOL OLC.KON. INZIDENZ NRKS,6927709417059,[]
9450,157712,DEVIT-3 1000 IU 100 KAP,8699525193667,[]
9451,157713,DEVIT-3 10.000 IU 30 KAP,8699525193797,[]
9452,157714,DEVIT-3 5.000 IU 50 KAP,8699525193681,"[""8680131757336"", ""8680131757336"", ""8680199021615""]"
9453,157718,IMUNEKS IF BE LIMITLESS 60 KAP,8680176000954,[]
9454,157720,ANTI-SKAB %5 30 GR KREM,8681801350512,"[""8699690350407"", ""8699690350407""]"
9455,157721,NASOVINE DUO BURUN SPRY 10ML,8681801540180,[]
9456,157724,TERBIN 250MG/28TB,8681801010379,"[""8699566015973"", ""8699566016017"", ""8699559010299"", ""8699525013422"", ""8699525013439"", ""8699566015973"", ""8699566016017"", ""8699559010299"", ""8699525013422"", ""8699525013439""]"
9457,157725,TERBIN SPREY %1 30 ML,8681801510350,"[""8699559510010"", ""8699525513649"", ""8699566516036"", ""8699559510010"", ""8699525513649"", ""8699566516036""]"
9458,157727,X-M 40 TB,8681801010928,[]
9459,157728,SIFLOKS 500 MG 14 TB,8681801090470,"[""8699559090345"", ""8699717090040"", ""8699525093059"", ""8699578090425"", ""8699559090345"", ""8699717090040"", ""8699525093059"", ""8699578090425""]"
9460,157729,SIFLOKS 750 MG 14 TAB,8681801090494,"[""8699559090475"", ""8699508090501"", ""8699525092793"", ""8699717090071"", ""8699578090432"", ""8699559090475"", ""8699508090501"", ""8699525092793"", ""8699717090071"", ""8699578090432""]"
9461,157730,LACTOFERRIN ASSOS KAP,8699708151897,[]
9462,157734,ULTRA VITAMIN D GUMMY,5021265251643,[]
9463,157740,VENATURA EVENNG PRIMROSE OIL 60,8683229900416,[]
9464,157743,ZADE VITAL MAGNEZYUM FORT SASE,8690712027420,[]
9465,157744,NOURKRIN MEN,8681144039112,[]
9466,157745,NOURKRIN WOMAN,8681144039105,[]
9467,157747,TREMFYA 100 MG/ML ENJ,8699593950124,[]
9468,157749,CEFDIFIX 125MG 5ML ORL SUSP TOZ,8680760700048,"[""8697927283740"", ""8699293280545"", ""8699536280110"", ""8699591280018"", ""8699525287465"", ""8699569280408"", ""8697927283740"", ""8699293280545"", ""8699536280110"", ""8699591280018"", ""8699525287465"", ""8699569280408""]"
9469,157750,CEFDIFIX 250MG 5ML ORL SUSP TOZ,8680760700055,"[""8697927283757"", ""8699293280552"", ""8699536280127"", ""8699591280025"", ""8699525287489"", ""8699569280439"", ""8697927283757"", ""8699293280552"", ""8699536280127"", ""8699591280025"", ""8699525287489"", ""8699569280439""]"
9470,157753,SCAR-LETT 30 ML JEL,8698823986513,[]
9471,157754,GAZOMIX 45 ML DAMLA,8683411356045,[]
9472,157757,MIXFOLIC 90 TB,8683411356007,[]
9473,157758,MIXFOLIC 30 TB,8683411356014,[]
9474,157760,ASEKET-TIYO 25 MG / 8 MG 14 TB,8699591090181,"[""8699680091112"", ""8699569092476"", ""8699680091112"", ""8684263090095"", ""8682758020022"", ""8699569092476""]"
9475,157761,ASEKET-TIYO 25 MG / 4 MG 20 TB,8699591090174,"[""8699680091105"", ""8680881099892"", ""8699569092087"", ""8682758020039"", ""8699680091105"", ""8684263090088"", ""8680881099892"", ""8699569092087""]"
9476,157762,VENATURA OMEGA-3 60 KAPSUL,8683229900362,[]
9477,157763,ACCU-CHEK INSTANT CIHAZ YENI,4015630087990,[]
9478,157764,HUNNAP OHBEE CISTUS PASTIL 12LI,8681161101809,[]
9479,157765,IF Q10 MULTI COMPLEX 60 KAP,8680176000947,[]
9480,157766,NAZALASTIN SPREY 10 ML,8680150540032,"[""8698856540249"", ""8699293545965"", ""8699591540150"", ""8698856540249"", ""8699293545965"", ""8699591540150""]"
9481,157767,PULMOTUS  SURUP 150 ML,8680150570121,"[""8699591570423"", ""8699591570423""]"
9482,157768,DICLOPONAC 50 MG 20  TB,8699772120102,"[""8699504120097"", ""8699514129110"", ""8699566125429"", ""8699504040012"", ""8699525134028"", ""8699511120011"", ""8698978090035"", ""8699504120097"", ""8699514129110"", ""8699566125429"", ""8680760120037""]"
9483,157773,"MEKSRATU 12,5 MG/0,5 SIRINGA",8699715952111,"[""8699828950202""]"
9484,157774,"MEKSRATU 17,5 MG/0,7 SIRINGA",8699715952128,"[""8699828950226""]"
9485,157775,"MEKSRATU 22,5 MG/0,9 SIRINGA",8699715952135,[]
9486,157776,"ELASTIK BANDAJ 10CM*1,5M NRKS",8699721602109,[]
9487,157777,"ELASTIK BANDAJ 8CM*1,5M NRKS",8699721601089,[]
9488,157801,BIODERMA CICABIO CREAM,3701129810095,[]
9489,157806,GALVIKS 500/267/160MG ORAL SUSP,8699514700067,"[""8680131751662"", ""8699844700874"", ""8690570700039"", ""8699525700018"", ""8680131751662"", ""8699844700874"", ""8690570700039"", ""8699525700018""]"
9490,157807,GALVIKS DOUBLE ACTION ORAL SUSP,8699514700074,"[""8680131751655"", ""8699844704971"", ""8699525700049"", ""8690570701067""]"
9491,157809,STORICE TAHRIS ON YATISTIR KREM,8699580350104,[]
9492,157810,STORICE TAHRIS ON YATIS LOSYON,8699580480047,[]
9493,157815,STORICE ONARICI DUDAK BAKI KREM,8699580350074,[]
9494,157818,NATURALNEST COLLAGEN PLUS 30,8697595877357,[]
9495,157819,MULTILAC POSITIVE 10 ML,8680067190160,[]
9496,157822,OCEAN PASSIFLORA 300 MG 30 KAP,8697595873083,[]
9497,157823,OLVIN 1 MG/ML DOZ AYARLI BURUN,8681911540018,"[""8699788540017"", ""8681801540029"", ""8681291540134"", ""8681291540141"", ""8681291540516"", ""8699788540017"", ""8681801540029"", ""8681291540134"", ""8681291540141""]"
9498,157824,CUVITRU S.C.ENJ.1G/5ML,8681429550394,[]
9499,157825,CUVITRU S.C ENJ. 2G/10ML,8681429550400,[]
9500,157826,CUVITRU S.C ENJ.4G/20ML,8681429550417,[]
9501,157827,CUVITRU S.C ENJ.8G/40ML,8681429550424,[]
9502,157832,ZADE VITAL D3+K2 VIT+KETEN T.20,8690712027710,[]
9503,157834,SUT SAKLAMA POSETI NIMO 20 LI,8698973762333,[]
9504,157836,HAVER SITIKOLIN COGNIZN 250 30K,8680400771261,[]
9505,157840,NUTRIGEN KOFRE 2 LI BALIK YAGI,8692860201059,[]
9506,157841,DYNAVIT LIZINKID-B12 150 ML,8699586574306,[]
9507,157843,GRIBEX COLD FLU 200MG  24FTB,8699540027862,"[""8699540027879""]"
9508,157849,RECTUS 135 ML REKTAL COZELTI,8681812046206,"[""8681812046213"", ""8681801920784"", ""8681801920791"", ""8699544356500"", ""8699544356517"", ""8699544356524"", ""8681801920777"", ""8680400770257"", ""8680400770264"", ""8680400770271"", ""8681801920784"", ""8699544356524"", ""8680400770264""]"
9509,157850,RECTUS 210 ML REKTAL COZELTI,8681812046213,"[""8681801920784"", ""8681801920791"", ""8681812046206"", ""8699544356500"", ""8699544356517"", ""8699544356524"", ""8681801920777"", ""8680400770257"", ""8680400770264"", ""8680400770271"", ""8681801920791"", ""8699544356500"", ""8680400770271""]"
9510,157852,ZADE MINIZAPOWER 150ML,8690712027253,[]
9511,157853,TELMODIP PLUS 80 MG/10 MG/25 MG,8697927014528,[]
9512,157854,VITAL PROTEINS COLLAGE PEPTIDES,8690632064079,[]
9513,157856,FERMIX SURUP 120 ML,8681677022537,[]
9514,157857,VITAMOM 30 KAPSUL,8682250000065,[]
9515,157858,VITAPURE B12 SPREY 20 ML,8681677022193,[]
9516,157859,VITAPURE D3 SPREY 20 ML,8681677021554,[]
9517,157860,VITAPURE FOLIC 30 TB.,8697446866387,[]
9518,157861,HUD MATCHA COLLAGEN POWDER 300G,8699649122437,[]
9519,157862,MASKE COCUK ERK DES 5X10 M-MED,8697421507830,[]
9520,157863,MASKE COCUK KIZ DES 5X10 M-MEDM,8697421507847,[]
9521,157864,MASKE COCU BYZ Y.NES 10X5 M-MED,8682886000736,[]
9522,157865,MASKE COCU SYH Y.NES 10X5 M-MED,8682886001719,[]
9523,157866,- MASKE COCUK SET 150L 5X30 M-MED,,[]
9524,157867,MASKE COCUK SET 75LI FFP2 M-MED,8682886001658,[]
9525,157868,MASKE BEYAZ FFP2 12LI M-MED,8682886000972,[]
9526,157869,MASKE SIYAH FFP2 12LI M-MED,8682886000989,[]
9527,157870,MASKE RENKLI BAY FFP2 12L M-MED,8682886000996,[]
9528,157871,MASKE RENKLI BYN FFP2 12L M-MED,8682886001009,[]
9529,157875,MIRADERM PROPOLIS VIT C CINKO,8681057001824,[]
9530,157879,MASITERA 10 MG 28 FKT,8680760092440,"[""8699593095467"", ""8699514094852"", ""8699525099754"", ""8699593095467"", ""8684020726014"", ""8699540026469"", ""8699769090265"", ""8699514094852"", ""8699738090623"", ""8699525099754""]"
9531,157882,MASKE 3 KAT SIYAH DOKME 50LI,8681285113153,[]
9532,157883,THERANATUR OKSURUK SURUBU,8032472035503,[]
9533,157885,DR.THOMSON THOMISTOL SRP 200ML,8697781960870,[]
9534,157886,VELAVIT D3K2 WITH MSM 60 TB,8682368909120,[]
9535,157887,DEVIT-3 50.000 IU 8 KAP,8699525193810,"[""8680131758296"", ""8680199193220""]"
9536,157888,TIAMAGE 30 TB.,8683148095040,[]
9537,157889,D VITANOL 150000 IU 10 ML DAMLA,8682704982138,"[""8680131752416"", ""8699774590408"", ""8680186490264"", ""8683262443048"", ""8699793000636"", ""8680080590602"", ""8680352591139"", ""8680199599701"", ""8680131752416"", ""8684278010019"", ""8699774590408"", ""8680186490264"", ""8683262443048"", ""8699793000636"", ""8699569590118"", ""8680080590602"", ""8680352591139"", ""8680199599701""]"
9538,157890,CAPICADE CILT BEYAZLAT KR 50ML,8691254302051,[]
9539,157891,CAPICADE TOPUK CATLAK KR 50 ML,8691254302143,[]
9540,157892,CAPICADE DEMOXCADE VUCT LOS 220,8691254302020,[]
9541,157893,CAPICADE SET2 DOK ONL(SM+TB+LS,8691254301955,[]
9542,157894,CAPICADE SET DEMOXCADE(SMP+LSYN,8691254302037,[]
9543,157896,SERUM SETI BERIKA ALV,8680075447300,[]
9544,157907,GLYHAT GOZ DAMLASI,8680199613568,[]
9545,157910,MUKOZERO 400MG 30 EFT,8680760020085,"[""8697929020411"", ""8680881023521"", ""8697929020411"", ""8680881023521"", ""8699570240255""]"
9546,157918,GEBELIK TESTI SOFTEC ALV,8697962616084,[]
9547,157919,DR.THOMSON A-Z GINS.30 TB.,8697781960887,[]
9548,157922,NB.ADULT MULTIVITAMIN 60 GUMM,074312009136,[]
9549,157923,NB.HAIR SKIN NAILS 60 GUMMIES,074312009082,[]
9550,157929,VITELEGANS FOLIC 30 TB.,8684278645006,[]
9551,157930,VITELEGANS OMEGA 30 YUMUSAK KAP,8684278645013,[]
9552,157933,MACITRIN 10 MG 28 TB,8699514094852,"[""8699593095467"", ""8699525099754"", ""8680760092440"", ""8699593095467"", ""8684020726014"", ""8699540026469"", ""8699769090265"", ""8699738090623"", ""8699525099754"", ""8680760092440""]"
9553,157938,SANELOC 25 MG 20 TAB,8681428031375,"[""8681428031528"", ""8699786030114"", ""8699680030050"", ""8681428031528"", ""8699786030114"", ""8699680030050""]"
9554,157940,SELENYUM S.MET. MEDICAGO 60 TB.,8681788054199,[]
9555,157961,VOONKA VIT D3 K2 ORGANIC DROPS,8682241302871,[]
9556,157963,VOONKA PROPOLIS SPREY 20 ML,8682241302888,[]
9557,157967,GLUTAMIN ASSOS SASE,8699708240300,[]
9558,157971,MASKE LIDYA BEYAZ YENI NESIL 50,8682886001733,[]
9559,157972,MASKE LIDYA SIYAH YENI NESIL 50,8682886001740,[]
9560,157977,BEBELAC 1 800 GR,8699745023713,[]
9561,157978,BEBELAC 2 800 GR,8699745023720,[]
9562,157979,BEBELAC 3 800 GR,8699745023737,[]
9563,157980,BEBELAC 4 800 GR,8699745023744,[]
9564,157981,BEBELAC 1 400 GR,8699745023751,[]
9565,157982,BEBELAC 2 400 GR,8699745023768,[]
9566,157983,BEBELAC 3 400 GR,8699745023775,[]
9567,157984,BEBELAC 4 400 GR,8699745023782,[]
9568,157985,BEBELAC GOLD 1 KONFOR 800 GR,8699745023591,[]
9569,157986,BEBELAC GOLD 2 KONFOR 800 GR,8699745023607,[]
9570,157987,BEBELAC GOLD 3 KONFOR 800 GR,8699745023614,[]
9571,157988,BEBELAC GOLD 1 KONFOR 350 GR,8699745023621,[]
9572,157989,BEBELAC GOLD 2 KONFOR 350 GR,8699745023638,[]
9573,157990,BEBELAC GOLD 3 KONFOR 350 GR,8699745023645,[]
9574,157992,NATURALNEST MULTYENRGY WOMEN TB,8697595877418,[]
9575,157993,NATURALNEST MULTYENERGY MEN TB,8697595877654,[]
9576,157994,PERLUGA 200 MG 60 TB,8680885507225,"[""8682214521407"", ""8682214521414"", ""8682214521407"", ""8682214521414"", ""8699540036444"", ""8699960580121"", ""8699738070069""]"
9577,157995,PSOBETAZOL KOPUK  %0.05,8699580310047,[]
9578,157996,COLIDUR FORT 550 MG,8699580090666,"[""8699680090825"", ""8699680090825""]"
9579,158000,SETAPAR PLUS 250 MG /5 ML SUSP.,8681911700016,"[""8699570700094"", ""8699540701267"", ""8699717700079"", ""8680150700061"", ""8699522705160"", ""8699570700094"", ""8699540701267"", ""8680760700017"", ""8699717700079"", ""8680150700061"", ""8699525707710"", ""8699522705160""]"
9580,158001,NEWAGRA 100 MG. 4 TB.,8682773010299,"[""8699578090586"", ""8680352090960"", ""8699638094240"", ""8699540093157"", ""8699525093509"", ""8680760090170"", ""8699532095909"", ""8699502091894"", ""8680080090829"", ""8680199090659"", ""8699532090027""]"
9581,158003,TADACIA 20 MG. 4 TB.,8682773010237,"[""8684263090040"", ""8699540091672"", ""8699971170083"", ""8699502094635"", ""8699738090555"", ""8699680091150"", ""8681880090149"", ""8699502093225"", ""8699673098128"", ""8699673098111"", ""8699540091689"", ""8699525099570"", ""8699976020611"", ""8699525099013"", ""8680760090729"", ""8680760092532"", ""8680859090227"", ""8680199090567"", ""8680080000231"", ""8684071000088"", ""8699514092445"", ""8699514090144"", ""8699514090137""]"
9582,158004,TADACIA 5 MG. 28 TB.,8682773010213,"[""8684263090026"", ""8699971170069"", ""8699680091136"", ""8699673098135"", ""8681880090125"", ""8699738090517"", ""8699673098142"", ""8699738090524"", ""8682773010206"", ""8699540091740"", ""8699540091757"", ""8699525090348"", ""8699525090355"", ""8680352000600"", ""8680199090765"", ""8680352090984"", ""8680352090991"", ""8680199090086"", ""8699514093428"", ""8699514093367"", ""8699514094937""]"
9583,158005,TADACIA 5 MG. 14 TB.,8682773010206,"[""8684263090026"", ""8699971170069"", ""8699680091136"", ""8699673098135"", ""8681880090125"", ""8699738090517"", ""8699673098142"", ""8699738090524"", ""8699540091740"", ""8699540091757"", ""8699525090348"", ""8699525090355"", ""8680352000600"", ""8680199090765"", ""8680352090984"", ""8680352090991"", ""8680199090086"", ""8682773010213"", ""8699514093428"", ""8699514093367"", ""8699514094937""]"
